filename,Cozzolino_Baseline,Nossa_Proposta_Ep7
biggan_198_283020.png,0.5117436051368713,0.9989388585090637
biggan_198_455369.png,0.5117481350898743,0.9999370574951172
biggan_200_739464.png,0.5114500522613525,0.999806821346283
biggan_202_587648.png,0.511793851852417,0.9994403719902039
biggan_208_490526.png,0.5116457343101501,0.9999992847442627
biggan_208_736798.png,0.5123907327651978,0.9999873638153076
biggan_212_222188.png,0.5120744109153748,0.9987159967422485
biggan_213_682926.png,0.5119803547859192,0.9999195337295532
biggan_215_386515.png,0.5121279358863831,0.5596711039543152
biggan_216_584029.png,0.5119280219078064,0.21361678838729858
biggan_218_769024.png,0.5119051337242126,0.9999356269836426
biggan_219_460941.png,0.5117772817611694,0.9996707439422607
biggan_221_372353.png,0.5116727352142334,0.99998939037323
biggan_225_178520.png,0.5121553540229797,0.9996378421783447
biggan_226_160445.png,0.5122095942497253,0.9996501207351685
biggan_227_206929.png,0.5119569301605225,0.6401817798614502
biggan_229_228409.png,0.5119167566299438,0.9496767520904541
biggan_230_643630.png,0.5115950107574463,0.9996551275253296
biggan_231_288171.png,0.5118126273155212,0.9987927675247192
biggan_232_272491.png,0.5123139023780823,0.7882255911827087
biggan_233_458678.png,0.5118315815925598,0.7998339533805847
biggan_235_696230.png,0.5122981071472168,0.9999552965164185
biggan_236_952822.png,0.5121574997901917,0.993506908416748
biggan_237_203039.png,0.5117663145065308,0.999933123588562
biggan_240_302282.png,0.511928141117096,0.9999895095825195
biggan_241_117466.png,0.5119184255599976,0.9999939203262329
biggan_244_424009.png,0.5118846297264099,0.999901533126831
biggan_245_036673.png,0.5119229555130005,0.9999701976776123
biggan_245_327797.png,0.5120733380317688,0.99998939037323
biggan_247_018878.png,0.5118277072906494,0.9999041557312012
biggan_253_233435.png,0.5122473239898682,0.9999979734420776
biggan_256_911553.png,0.5113887190818787,0.9820828437805176
biggan_257_031147.png,0.5119314193725586,0.9994593262672424
biggan_257_960390.png,0.511673629283905,0.9985847473144531
biggan_258_194031.png,0.5114284753799438,0.9767826199531555
biggan_263_103901.png,0.5119971632957458,0.9998917579650879
biggan_264_627978.png,0.5119651556015015,0.9929230213165283
biggan_266_079809.png,0.5118199586868286,0.9976183772087097
biggan_267_114043.png,0.5117092132568359,0.9998821020126343
biggan_270_362907.png,0.51205974817276,0.9995757937431335
biggan_275_039875.png,0.512178897857666,0.9991125464439392
biggan_278_764665.png,0.5121299028396606,0.5915103554725647
biggan_281_884116.png,0.5117947459220886,0.9998154044151306
biggan_290_525752.png,0.5111015439033508,0.9972385168075562
biggan_291_039606.png,0.5117751955986023,0.9936455488204956
biggan_292_571486.png,0.5115213394165039,0.9997909665107727
biggan_293_747468.png,0.5117217302322388,0.9979248046875
biggan_295_207849.png,0.5117930173873901,0.6693403124809265
biggan_295_715622.png,0.5121254920959473,0.9996895790100098
biggan_296_722071.png,0.5114679932594299,0.9997982382774353
biggan_298_323716.png,0.5116898417472839,0.3793126940727234
biggan_299_864110.png,0.5122074484825134,0.9940044283866882
biggan_300_471866.png,0.5117032527923584,0.9998948574066162
biggan_303_659334.png,0.5123127102851868,0.9989848732948303
biggan_304_266213.png,0.5118435025215149,0.999937891960144
biggan_304_933625.png,0.5117737650871277,0.999946117401123
biggan_307_562018.png,0.5112089514732361,0.9998705387115479
biggan_309_144025.png,0.5120400786399841,0.9998918771743774
biggan_309_415074.png,0.5117232203483582,0.9984596967697144
biggan_310_690029.png,0.5123593807220459,0.9620988368988037
biggan_311_517812.png,0.511473536491394,0.999616265296936
biggan_316_951485.png,0.5118948221206665,0.9998136162757874
biggan_318_816895.png,0.5113998055458069,0.999971866607666
biggan_321_929293.png,0.5119608044624329,0.9996390342712402
biggan_325_424874.png,0.511950671672821,0.9663997888565063
biggan_326_045555.png,0.5115886330604553,0.9991330504417419
biggan_328_176423.png,0.5113086104393005,0.6560984253883362
biggan_329_296420.png,0.511302649974823,0.3471325933933258
biggan_333_668800.png,0.5117842555046082,0.2957591712474823
biggan_342_891601.png,0.5120056867599487,0.9236969947814941
biggan_344_624275.png,0.5117873549461365,0.7776715159416199
biggan_344_634464.png,0.5120148658752441,0.9999393224716187
biggan_346_528504.png,0.5120857357978821,0.9758861660957336
biggan_346_743229.png,0.5123390555381775,0.9999834299087524
biggan_348_557520.png,0.5120956301689148,0.9998878240585327
biggan_354_531184.png,0.5122444033622742,0.9999953508377075
biggan_355_278683.png,0.511716365814209,0.9999575614929199
biggan_356_517612.png,0.5115305781364441,0.9933764338493347
biggan_360_867055.png,0.511593759059906,0.5458600521087646
biggan_364_253822.png,0.5122441053390503,0.9565972685813904
biggan_368_424410.png,0.5120057463645935,0.9923566579818726
biggan_369_481165.png,0.5122950077056885,0.9973015189170837
biggan_369_598589.png,0.511951208114624,0.9695676565170288
biggan_370_250146.png,0.5117859840393066,0.9999456405639648
biggan_370_263034.png,0.5119799971580505,0.9999724626541138
biggan_377_055554.png,0.5117971897125244,0.9527356624603271
biggan_381_139522.png,0.5122596025466919,0.11629773676395416
biggan_381_404303.png,0.5121656656265259,0.9990003705024719
biggan_383_560183.png,0.511971116065979,0.9957467913627625
biggan_387_393208.png,0.5124474167823792,0.9991682767868042
biggan_388_410405.png,0.5118972063064575,0.9587894678115845
biggan_391_625064.png,0.5119401812553406,0.9999964237213135
biggan_393_223529.png,0.511666476726532,0.9317393898963928
biggan_394_594925.png,0.5118570327758789,0.9999982118606567
biggan_395_416464.png,0.5124543905258179,0.9993090629577637
biggan_395_861632.png,0.5121297240257263,0.9999908208847046
biggan_401_105552.png,0.5116875171661377,0.9995362758636475
biggan_402_168449.png,0.5121103525161743,0.9999891519546509
biggan_402_715110.png,0.5115703344345093,0.9992398023605347
biggan_405_977920.png,0.5121814012527466,0.009102964773774147
biggan_406_599508.png,0.5121532082557678,0.9997798800468445
biggan_412_772951.png,0.5124726295471191,0.9999425411224365
biggan_412_823824.png,0.512153148651123,0.9987009763717651
biggan_415_721757.png,0.5120237469673157,0.9921701550483704
biggan_418_439891.png,0.5118147134780884,0.9883213639259338
biggan_425_135076.png,0.5122326612472534,0.9998667240142822
biggan_425_979251.png,0.512531042098999,0.9968397617340088
biggan_426_583570.png,0.5117271542549133,0.9997244477272034
biggan_427_683484.png,0.511208176612854,0.9997891783714294
biggan_428_660391.png,0.5121621489524841,0.9992161989212036
biggan_429_976952.png,0.5122002363204956,0.999929666519165
biggan_431_687052.png,0.5122578740119934,0.9999638795852661
biggan_432_706412.png,0.5124748349189758,0.9996957778930664
biggan_433_706930.png,0.5121071934700012,0.9999823570251465
biggan_435_636935.png,0.5118961930274963,0.9998670816421509
biggan_436_556189.png,0.5119927525520325,0.9999140501022339
biggan_441_950765.png,0.5121312141418457,0.9248909950256348
biggan_442_245054.png,0.5121639966964722,0.9999996423721313
biggan_442_733836.png,0.5121803283691406,0.9999727010726929
biggan_452_198188.png,0.5119906663894653,0.9997476935386658
biggan_453_104804.png,0.5120558738708496,0.9999921321868896
biggan_455_771529.png,0.5121036171913147,0.9998812675476074
biggan_459_429463.png,0.5119941234588623,0.9997369647026062
biggan_459_611928.png,0.5116961598396301,0.9999209642410278
biggan_461_048600.png,0.5119509696960449,0.9999991655349731
biggan_462_100808.png,0.5117546916007996,0.999980092048645
biggan_464_116938.png,0.5121170282363892,0.996109664440155
biggan_468_254048.png,0.5117314457893372,0.9999972581863403
biggan_470_102596.png,0.5118718147277832,0.9923937320709229
biggan_472_246950.png,0.5120453238487244,0.999967098236084
biggan_473_137614.png,0.5117380023002625,0.9999221563339233
biggan_473_662455.png,0.5117344260215759,0.9658434391021729
biggan_474_676862.png,0.5119519829750061,0.9981966614723206
biggan_475_089883.png,0.5122318267822266,0.9995465874671936
biggan_480_739563.png,0.5117173194885254,0.9999232292175293
biggan_481_664140.png,0.5119262337684631,0.9999911785125732
biggan_483_578223.png,0.512141764163971,0.999695897102356
biggan_488_846734.png,0.5121678709983826,0.9996041655540466
biggan_489_609162.png,0.511896014213562,0.9984899759292603
biggan_491_996947.png,0.512112021446228,0.9999347925186157
biggan_493_674490.png,0.5119180083274841,0.9994476437568665
biggan_495_229756.png,0.5118833780288696,0.8914640545845032
biggan_498_556611.png,0.5118430256843567,0.9999092817306519
biggan_498_832948.png,0.5118460059165955,0.999985933303833
biggan_502_065914.png,0.5122783780097961,0.8983839750289917
biggan_502_119450.png,0.511737585067749,0.9999704360961914
biggan_503_995570.png,0.5114068388938904,0.9486269950866699
biggan_504_825937.png,0.5122982859611511,0.9999265670776367
biggan_504_873668.png,0.5120035409927368,0.999751627445221
biggan_507_921076.png,0.5119239687919617,0.9996966123580933
biggan_508_648751.png,0.5117692351341248,0.9981502294540405
biggan_508_717530.png,0.5121152400970459,0.9991379976272583
biggan_509_965626.png,0.5120096206665039,0.9830191731452942
biggan_510_521879.png,0.5119127035140991,0.9303163886070251
biggan_510_610772.png,0.5116968154907227,0.991084098815918
biggan_511_808572.png,0.5119830369949341,0.9997137188911438
biggan_512_526722.png,0.5117846727371216,0.999922513961792
biggan_514_804956.png,0.5119038224220276,0.999900221824646
biggan_516_066610.png,0.5120955109596252,0.9766444563865662
biggan_521_878927.png,0.5115996599197388,0.7856930494308472
biggan_524_602031.png,0.5117382407188416,0.9998445510864258
biggan_524_928611.png,0.5118128657341003,0.9999887943267822
biggan_526_786413.png,0.5122244358062744,0.9999873638153076
biggan_527_993431.png,0.5117291212081909,0.9997790455818176
biggan_536_403483.png,0.5113656520843506,0.9731863141059875
biggan_537_651290.png,0.5120745897293091,0.9999910593032837
biggan_539_027668.png,0.5121018886566162,0.9923433661460876
biggan_539_591115.png,0.5117438435554504,0.9995517134666443
biggan_542_269661.png,0.5118098258972168,0.9999960660934448
biggan_544_749807.png,0.5119362473487854,0.9998886585235596
biggan_545_184046.png,0.5120352506637573,0.9981346130371094
biggan_549_211391.png,0.5121461153030396,0.9965184926986694
biggan_554_747604.png,0.5115512013435364,0.5500257611274719
biggan_555_908664.png,0.5120741128921509,0.9947938323020935
biggan_557_045508.png,0.5123077630996704,0.9999972581863403
biggan_557_790568.png,0.5120450258255005,0.9996111989021301
biggan_559_499533.png,0.5118963122367859,0.999896764755249
biggan_560_842724.png,0.5117602944374084,0.9719350337982178
biggan_561_902902.png,0.511951744556427,0.9999710321426392
biggan_562_124404.png,0.5118362307548523,0.9999290704727173
biggan_562_804122.png,0.5117257833480835,0.9999746084213257
biggan_563_164602.png,0.5115759372711182,0.9989043474197388
biggan_565_437898.png,0.5119730234146118,0.9996422529220581
biggan_568_522260.png,0.5113515257835388,0.998957633972168
biggan_570_320800.png,0.5118851065635681,0.999976396560669
biggan_573_045776.png,0.5124297142028809,0.9991922974586487
biggan_573_998954.png,0.5122636556625366,0.9999219179153442
biggan_574_342919.png,0.5115519165992737,0.06310093402862549
biggan_578_016363.png,0.5120769143104553,0.9999861717224121
biggan_580_459585.png,0.5119456648826599,0.9954924583435059
biggan_587_884071.png,0.5120092630386353,0.9964216947555542
biggan_589_219767.png,0.5115196108818054,0.9999488592147827
biggan_589_463794.png,0.5120164155960083,0.9999805688858032
biggan_590_455821.png,0.5112213492393494,0.9972388744354248
biggan_594_080921.png,0.5118374824523926,0.9992431402206421
biggan_596_309900.png,0.5122762322425842,0.9984191656112671
biggan_599_040906.png,0.5121749043464661,0.9982154369354248
biggan_602_917700.png,0.5119709968566895,0.9970384836196899
biggan_603_008003.png,0.5120161175727844,0.9998681545257568
biggan_604_224948.png,0.5120424032211304,0.9999516010284424
biggan_607_400791.png,0.5118299722671509,0.15819136798381805
biggan_610_288369.png,0.5124233961105347,0.9993485808372498
biggan_612_025407.png,0.512361466884613,0.9999868869781494
biggan_613_051072.png,0.5119255781173706,0.9997039437294006
biggan_620_605943.png,0.5118117928504944,0.999276340007782
biggan_629_036181.png,0.5113271474838257,0.986316978931427
biggan_630_807890.png,0.5115983486175537,0.9999951124191284
biggan_630_975923.png,0.512195348739624,0.9995637536048889
biggan_636_069237.png,0.5119264125823975,0.9996671676635742
biggan_637_284257.png,0.5119580626487732,0.9994983673095703
biggan_638_070457.png,0.5118817090988159,0.9998538494110107
biggan_642_666812.png,0.5120624899864197,0.9997355341911316
biggan_646_543030.png,0.5122223496437073,0.9881900548934937
biggan_647_050314.png,0.5114585161209106,0.9637288451194763
biggan_648_595494.png,0.5120781660079956,0.9999582767486572
biggan_649_862653.png,0.5121793150901794,0.426186203956604
biggan_652_103473.png,0.5120334625244141,0.997271716594696
biggan_653_573695.png,0.512328565120697,0.9907926917076111
biggan_655_837858.png,0.5122097730636597,0.9982024431228638
biggan_658_766138.png,0.5123971700668335,0.7847914695739746
biggan_660_628303.png,0.5120515823364258,0.999518632888794
biggan_661_622565.png,0.5124837756156921,0.9999889135360718
biggan_662_221525.png,0.5116347670555115,0.9999816417694092
biggan_664_046459.png,0.5122897028923035,0.999966025352478
biggan_667_101225.png,0.5122119188308716,0.999961256980896
biggan_672_696437.png,0.5122276544570923,0.9999716281890869
biggan_675_035896.png,0.5121784806251526,0.9990684390068054
biggan_679_299542.png,0.5118527412414551,0.6633697748184204
biggan_683_014054.png,0.5118981003761292,0.9999361038208008
biggan_683_797554.png,0.511717677116394,0.9999871253967285
biggan_685_674979.png,0.5123142600059509,0.9998064637184143
biggan_686_171950.png,0.5113964080810547,0.9999396800994873
biggan_690_348770.png,0.5123180150985718,0.9999195337295532
biggan_691_948400.png,0.5116266012191772,0.9999909400939941
biggan_692_321141.png,0.5121350288391113,0.99886155128479
biggan_692_772844.png,0.5122540593147278,0.9984402060508728
biggan_693_101608.png,0.5120111703872681,0.9998705387115479
biggan_695_661692.png,0.5118821263313293,0.9941503405570984
biggan_699_500235.png,0.5122837424278259,0.9999693632125854
biggan_700_299956.png,0.5118897557258606,0.9947184324264526
biggan_702_076899.png,0.5120317339897156,0.9997584223747253
biggan_704_703475.png,0.5124387145042419,0.9998296499252319
biggan_704_863457.png,0.5122485160827637,0.9996720552444458
biggan_706_301445.png,0.5121712684631348,0.9998854398727417
biggan_707_763801.png,0.5122084617614746,0.9849315881729126
biggan_708_802010.png,0.5120037794113159,0.9999488592147827
biggan_710_940297.png,0.512100338935852,0.9898298382759094
biggan_713_147673.png,0.5117919445037842,0.9999332427978516
biggan_714_963526.png,0.5114631056785583,0.8744553923606873
biggan_716_097147.png,0.5117462873458862,0.9901582598686218
biggan_719_695521.png,0.5121760368347168,0.9947296380996704
biggan_720_861469.png,0.5116270184516907,0.9789496660232544
biggan_722_545106.png,0.511773407459259,0.9998582601547241
biggan_725_108376.png,0.5120393633842468,0.9850318431854248
biggan_729_275385.png,0.5118297934532166,0.9998630285263062
biggan_729_395972.png,0.51220703125,0.9998459815979004
biggan_730_562634.png,0.5125510096549988,0.9886186122894287
biggan_731_495149.png,0.5120850205421448,0.997602641582489
biggan_736_018350.png,0.5118271112442017,0.9991028308868408
biggan_736_028591.png,0.5121737718582153,0.9973750114440918
biggan_738_806713.png,0.511939525604248,0.999745786190033
biggan_740_342968.png,0.5117655992507935,0.9999750852584839
biggan_745_385967.png,0.5120145678520203,0.999908447265625
biggan_747_945727.png,0.5116852521896362,0.9999500513076782
biggan_748_730595.png,0.5119632482528687,0.999984622001648
biggan_749_099765.png,0.5120353698730469,0.9999929666519165
biggan_750_391165.png,0.5119920969009399,0.9999814033508301
biggan_750_708505.png,0.5120290517807007,0.9992766976356506
biggan_751_538334.png,0.5124942064285278,0.9959551095962524
biggan_755_370752.png,0.51180100440979,0.36149540543556213
biggan_756_910698.png,0.5119794011116028,0.9979813694953918
biggan_757_652632.png,0.5117997527122498,0.9999277591705322
biggan_758_424397.png,0.5115400552749634,0.9960376024246216
biggan_758_511387.png,0.5119072198867798,0.9997408986091614
biggan_759_039827.png,0.5121337175369263,0.9998733997344971
biggan_759_973014.png,0.5119707584381104,0.9948530793190002
biggan_762_646932.png,0.5121966004371643,0.9995489716529846
biggan_764_320471.png,0.5124451518058777,0.9997285008430481
biggan_771_830956.png,0.5116813778877258,0.9970753192901611
biggan_775_493162.png,0.5120468735694885,0.9998205304145813
biggan_777_084963.png,0.5120120644569397,0.9999933242797852
biggan_779_813212.png,0.5120218992233276,0.9999086856842041
biggan_780_382459.png,0.5118107199668884,0.9940472841262817
biggan_782_561368.png,0.512351393699646,0.9998007416725159
biggan_783_230395.png,0.5110166668891907,0.029151182621717453
biggan_783_508834.png,0.511762261390686,0.9299470782279968
biggan_788_005952.png,0.5119079947471619,0.9999638795852661
biggan_788_590239.png,0.5121813416481018,0.9979021549224854
biggan_789_834033.png,0.5121322274208069,0.9960504174232483
biggan_790_051728.png,0.5120676755905151,0.8859866857528687
biggan_791_401124.png,0.5122181177139282,0.9988456964492798
biggan_792_161577.png,0.5123947262763977,0.9442970156669617
biggan_792_489881.png,0.5122439861297607,0.9999723434448242
biggan_794_523120.png,0.5117806792259216,0.9987364411354065
biggan_794_919604.png,0.5119591355323792,0.9998127818107605
biggan_795_246053.png,0.5121152997016907,0.999930739402771
biggan_796_696479.png,0.5116896033287048,0.0018702192464843392
biggan_800_755094.png,0.512064516544342,0.999642014503479
biggan_806_787880.png,0.5121699571609497,0.999968409538269
biggan_808_342056.png,0.5122072696685791,0.9999591112136841
biggan_808_820121.png,0.5119460821151733,0.9999761581420898
biggan_810_269521.png,0.5108367800712585,0.8577494025230408
biggan_811_386305.png,0.5115971565246582,0.9998698234558105
biggan_814_792114.png,0.5117201805114746,0.9197118282318115
biggan_818_839019.png,0.5116729736328125,0.0008731759153306484
biggan_820_496555.png,0.511954665184021,0.9964463114738464
biggan_823_759435.png,0.5118560791015625,0.9998887777328491
biggan_824_617960.png,0.5121477246284485,0.9998817443847656
biggan_825_620852.png,0.5122953057289124,0.99994957447052
biggan_826_515642.png,0.5114282965660095,0.9508070349693298
biggan_826_523236.png,0.5116717219352722,0.9990296363830566
biggan_828_675884.png,0.5115162134170532,0.9747083187103271
biggan_828_900191.png,0.5116830468177795,0.548191487789154
biggan_830_856091.png,0.5121077299118042,0.9996520280838013
biggan_831_797344.png,0.5119983553886414,0.9999847412109375
biggan_833_698805.png,0.5111980438232422,0.9988631010055542
biggan_834_522563.png,0.5115922093391418,0.9999996423721313
biggan_838_223189.png,0.5115682482719421,0.9999521970748901
biggan_839_609298.png,0.5119572281837463,0.9999386072158813
biggan_839_658386.png,0.5115843415260315,0.9998694658279419
biggan_840_251590.png,0.5123406052589417,0.99222731590271
biggan_840_384102.png,0.5119699835777283,0.9990445971488953
biggan_843_037478.png,0.5118451118469238,0.4156527817249298
biggan_843_792793.png,0.5121903419494629,0.9999487400054932
biggan_844_867672.png,0.5117022395133972,0.8306503295898438
biggan_846_589694.png,0.5120606422424316,0.998347282409668
biggan_847_169680.png,0.5113264918327332,0.9999487400054932
biggan_847_813371.png,0.5114143490791321,0.9998433589935303
biggan_856_189031.png,0.5120252370834351,0.9999679327011108
biggan_857_886591.png,0.5119658708572388,0.9998762607574463
biggan_858_354323.png,0.5122400522232056,0.9989564418792725
biggan_859_449424.png,0.5121738314628601,0.9997794032096863
biggan_863_071875.png,0.5119202733039856,0.8878723382949829
biggan_867_812053.png,0.5117697715759277,0.9999786615371704
biggan_868_191025.png,0.5122156143188477,0.9461777210235596
biggan_869_027587.png,0.511924684047699,0.9999904632568359
biggan_870_072396.png,0.5126814246177673,0.998944103717804
biggan_871_089442.png,0.5120998024940491,0.9991242289543152
biggan_872_724522.png,0.5117510557174683,0.9999961853027344
biggan_874_353406.png,0.5117601156234741,0.9965918064117432
biggan_875_544321.png,0.5119533538818359,0.9999736547470093
biggan_875_763391.png,0.5116413235664368,0.9982452392578125
biggan_876_862787.png,0.511871337890625,0.9999390840530396
biggan_877_087659.png,0.5116482973098755,0.9999762773513794
biggan_879_006834.png,0.5115956664085388,0.9999262094497681
biggan_880_173445.png,0.5120340585708618,0.9999988079071045
biggan_880_980181.png,0.5120638608932495,0.9999620914459229
biggan_886_776116.png,0.5115993022918701,0.998917818069458
biggan_895_552737.png,0.5113416314125061,0.9983238577842712
biggan_895_945220.png,0.5116519331932068,0.9994708895683289
biggan_898_944190.png,0.5117950439453125,0.7799742221832275
biggan_900_314969.png,0.5117090940475464,0.9999988079071045
biggan_903_973385.png,0.5120096802711487,0.9999516010284424
biggan_905_548932.png,0.5117023587226868,0.999180257320404
biggan_909_265469.png,0.5116108059883118,0.9896049499511719
biggan_910_226131.png,0.5120106339454651,0.9969520568847656
biggan_911_160334.png,0.5118837952613831,0.9993915557861328
biggan_912_912209.png,0.5121871829032898,0.9960458874702454
biggan_915_509315.png,0.5116027593612671,0.9748467803001404
biggan_918_523604.png,0.5119922757148743,0.9967454671859741
biggan_920_026558.png,0.5120190382003784,0.9999877214431763
biggan_924_921111.png,0.5118762254714966,0.9996626377105713
biggan_925_314615.png,0.512077808380127,0.9995699524879456
biggan_926_369835.png,0.5119608640670776,0.999552309513092
biggan_932_349833.png,0.5117399096488953,0.9972109198570251
biggan_934_842179.png,0.5119415521621704,0.9992647767066956
biggan_935_933236.png,0.5121201872825623,0.9055768251419067
biggan_937_948790.png,0.5121740102767944,0.9848388433456421
biggan_938_147216.png,0.5120094418525696,0.8232724666595459
biggan_942_705837.png,0.5116893649101257,0.9991387128829956
biggan_943_529552.png,0.5122083425521851,0.999940037727356
biggan_948_570265.png,0.5120455026626587,0.9996582269668579
biggan_948_997309.png,0.5118575692176819,0.45704951882362366
biggan_949_131910.png,0.5121428370475769,0.5591413974761963
biggan_951_145968.png,0.511705219745636,0.7406190037727356
biggan_952_861675.png,0.5117689967155457,0.9968763589859009
biggan_954_191358.png,0.5121092200279236,0.9687020182609558
biggan_955_488860.png,0.511855959892273,0.9378222227096558
biggan_955_985311.png,0.5118827223777771,0.6756152510643005
biggan_956_168866.png,0.5118518471717834,0.9116198420524597
biggan_957_710526.png,0.5120842456817627,0.6021881103515625
biggan_960_913302.png,0.5121405124664307,0.9723458886146545
biggan_961_008814.png,0.5118726491928101,0.9997789263725281
biggan_963_344716.png,0.5120904445648193,0.6502591371536255
biggan_964_620806.png,0.5122879147529602,0.3772764801979065
